2025-09-16T21:39:22.415571,nan
2025-09-16T21:39:32.491130,nan
2025-09-16T21:39:37.534845,nan
2025-09-16T21:39:42.573849,nan
2025-09-16T21:39:47.609253,nan
2025-09-16T21:39:52.645403,nan
2025-09-16T21:39:57.677255,nan
2025-09-16T21:40:02.713214,nan
2025-09-16T21:40:07.741779,nan
2025-09-16T21:40:12.767613,nan
2025-09-16T21:40:17.802844,nan
2025-09-16T21:40:22.831870,nan
2025-09-16T21:40:27.865326,nan
2025-09-16T21:40:32.901854,nan
2025-09-16T21:40:37.932352,nan
2025-09-16T21:40:42.966879,nan
2025-09-16T21:40:48.006197,nan
2025-09-16T21:40:53.034291,nan
2025-09-16T21:40:58.070827,nan
2025-09-16T21:41:03.108530,nan
2025-09-16T21:41:08.140600,nan
2025-09-16T21:41:13.176169,nan
2025-09-16T21:41:18.209426,nan
2025-09-16T21:41:23.244171,nan
2025-09-16T21:41:28.286880,nan
2025-09-16T21:41:33.322651,nan
2025-09-16T21:41:38.347203,nan
2025-09-16T21:41:43.377307,nan
2025-09-16T21:41:48.410595,nan
2025-09-16T21:41:53.443302,nan
2025-09-16T21:41:58.480644,nan
2025-09-16T21:42:03.515880,nan
2025-09-16T21:42:08.547301,nan
2025-09-16T21:42:13.581176,nan
2025-09-16T21:42:18.615644,nan
2025-09-16T21:42:23.649340,nan
2025-09-16T21:42:28.681387,nan
2025-09-16T21:42:33.704756,nan
2025-09-16T21:42:38.735400,nan
2025-09-16T21:42:43.753153,nan
2025-09-16T21:42:48.781299,nan
2025-09-16T21:42:53.802933,nan
2025-09-16T21:42:58.830804,nan
2025-09-16T21:43:03.857494,nan
2025-09-16T21:43:08.893962,nan
2025-09-16T21:43:13.930938,nan
2025-09-16T21:43:24.015992,nan
2025-09-16T21:43:29.054300,nan
2025-09-16T21:43:39.128860,nan
2025-09-16T21:43:44.169491,nan
2025-09-16T21:43:54.233568,nan
2025-09-16T21:43:59.275057,nan
2025-09-16T21:44:04.309571,nan
2025-09-16T21:44:09.344621,nan
2025-09-16T21:44:14.381093,nan
2025-09-16T21:44:19.416227,nan
2025-09-16T21:44:24.447430,nan
2025-09-16T21:44:29.477419,nan
2025-09-16T21:44:34.504509,nan
2025-09-16T21:44:39.536166,nan
2025-09-16T21:44:44.570562,nan
2025-09-16T21:44:49.604287,nan
2025-09-16T21:44:54.637236,nan
2025-09-16T21:44:59.671807,nan
2025-09-16T21:45:04.707363,nan
2025-09-16T21:45:09.739644,nan
2025-09-16T21:45:14.766327,nan
2025-09-16T21:45:19.803277,nan
2025-09-16T21:45:24.830558,nan
2025-09-16T21:45:29.866419,nan
2025-09-16T21:45:34.903786,nan
2025-09-16T21:45:39.934585,nan
2025-09-16T21:45:44.970467,nan
2025-09-16T21:45:50.007328,nan
2025-09-16T21:45:55.039496,nan
2025-09-16T21:46:00.072217,nan
2025-09-16T21:46:05.108960,nan
2025-09-16T21:46:10.137971,nan
2025-09-16T21:46:15.172758,nan
2025-09-16T21:46:20.206976,nan
2025-09-16T21:46:25.244529,nan
2025-09-16T21:46:30.278428,nan
2025-09-16T21:46:35.313546,nan
2025-09-16T21:46:40.350632,nan
2025-09-16T21:46:45.377539,nan
2025-09-16T21:46:50.413253,nan
2025-09-16T21:46:55.444564,nan
2025-09-16T21:47:00.487247,nan
2025-09-16T21:47:05.528829,nan
2025-09-16T21:47:10.566130,nan
2025-09-16T21:47:15.604545,nan
2025-09-16T21:47:20.640788,nan
2025-09-16T21:47:25.679192,nan
2025-09-16T21:47:30.718949,nan
2025-09-16T21:47:35.751283,nan
2025-09-16T21:47:40.780249,nan
2025-09-16T21:47:45.816095,nan
2025-09-16T21:47:50.847949,nan
2025-09-16T21:47:55.886585,nan
2025-09-16T21:48:00.923036,nan
2025-09-16T21:48:05.963544,nan
2025-09-16T21:48:10.998613,nan
2025-09-16T21:48:16.027946,nan
2025-09-16T21:48:21.064530,nan
2025-09-16T21:48:26.098746,nan
2025-09-16T21:48:31.132788,nan
2025-09-16T21:48:36.167570,nan
2025-09-16T21:48:41.204790,nan
2025-09-16T21:48:46.234777,nan
2025-09-16T21:48:51.257247,nan
2025-09-16T21:48:56.287649,nan
2025-09-16T21:49:01.323008,nan
2025-09-16T21:49:06.356080,nan
2025-09-16T21:49:11.387164,nan
2025-09-16T21:49:16.419507,nan
2025-09-16T21:49:21.454103,nan
2025-09-16T21:49:26.480485,nan
2025-09-16T21:49:31.515589,nan
2025-09-16T21:49:36.532198,nan
2025-09-16T21:49:41.568092,nan
2025-09-16T21:49:46.595568,nan
2025-09-16T21:49:51.628064,nan
2025-09-16T21:49:56.657430,nan
2025-09-16T21:50:01.688511,nan
2025-09-16T21:50:06.727127,nan
2025-09-16T21:50:11.760252,nan
2025-09-16T21:50:16.788871,nan
2025-09-16T21:50:21.824558,nan
2025-09-16T21:50:26.857026,nan
2025-09-16T21:50:31.884943,nan
2025-09-16T21:50:36.923083,nan
2025-09-16T21:50:41.958512,nan
2025-09-16T21:50:46.989561,nan
2025-09-16T21:50:52.044967,nan
2025-09-16T21:50:57.080709,nan
2025-09-16T21:51:02.117081,nan
2025-09-16T21:51:07.152938,nan
2025-09-16T21:51:12.185003,nan
2025-09-16T21:51:17.221930,nan
2025-09-16T21:51:27.292281,nan
2025-09-16T21:51:32.315372,nan
2025-09-16T21:51:37.355885,nan
2025-09-16T21:51:42.389410,nan
2025-09-16T21:51:47.413400,nan
2025-09-16T21:51:52.455465,nan
2025-09-16T21:51:57.498421,nan
2025-09-16T21:52:07.580083,nan
2025-09-16T21:52:12.610314,nan
2025-09-16T21:52:17.631281,nan
2025-09-16T21:52:22.670020,nan
2025-09-16T21:52:27.700238,nan
2025-09-16T21:52:32.736242,nan
2025-09-16T21:52:37.770890,nan
2025-09-16T21:52:42.801295,nan
2025-09-16T21:52:47.834571,nan
2025-09-16T21:52:52.871332,nan
2025-09-16T21:52:57.903508,nan
2025-09-16T21:53:02.939831,nan
2025-09-16T21:53:07.973743,nan
2025-09-16T21:53:13.002492,nan
2025-09-16T21:53:18.037980,nan
2025-09-16T21:53:23.074055,nan
2025-09-16T21:53:28.110997,nan
2025-09-16T21:53:33.139930,nan
2025-09-16T21:53:38.174775,nan
2025-09-16T21:53:43.206336,nan
2025-09-16T21:53:48.238460,nan
2025-09-16T21:53:53.264917,nan
2025-09-16T21:53:58.288758,nan
2025-09-16T21:54:03.319563,nan
2025-09-16T21:54:08.350196,nan
2025-09-16T21:54:13.387152,nan
2025-09-16T21:54:18.411900,nan
2025-09-16T21:54:23.439635,nan
2025-09-16T21:54:28.476618,nan
2025-09-16T21:54:33.510640,nan
2025-09-16T21:54:38.540173,nan
2025-09-16T21:54:43.577141,nan
2025-09-16T21:54:48.614392,nan
2025-09-16T21:54:53.643231,nan
2025-09-16T21:54:58.678736,nan
2025-09-16T21:55:03.713588,nan
2025-09-16T21:55:08.743198,nan
2025-09-16T21:55:13.786829,nan
2025-09-16T21:55:18.830503,nan
2025-09-16T21:55:23.866194,nan
2025-09-16T21:55:28.900795,nan
2025-09-16T21:55:33.926010,nan
2025-09-16T21:55:43.991105,nan
2025-09-16T21:55:49.034325,nan
2025-09-16T21:55:54.056025,nan
2025-09-16T21:55:59.086827,nan
2025-09-16T21:56:04.116893,nan
2025-09-16T21:56:09.147057,nan
2025-09-16T21:56:14.176186,nan
2025-09-16T21:56:19.209302,nan
2025-09-16T21:56:24.238096,nan
2025-09-16T21:56:29.273584,nan
2025-09-16T21:56:34.308452,nan
2025-09-16T21:56:39.339734,nan
2025-09-16T21:56:44.373430,nan
2025-09-16T21:56:49.406286,nan
2025-09-16T21:56:54.439115,nan
2025-09-16T21:56:59.474573,nan
2025-09-16T21:57:04.506474,nan
2025-09-16T21:57:09.538244,nan
2025-09-16T21:57:14.570565,nan
2025-09-16T21:57:19.603018,nan
2025-09-16T21:57:24.638701,nan
2025-09-16T21:57:29.674249,nan
2025-09-16T21:57:34.706042,nan
2025-09-16T21:57:39.737919,nan
2025-09-16T21:57:44.773757,nan
2025-09-16T21:57:49.807919,nan
2025-09-16T21:57:54.838750,nan
2025-09-16T21:57:59.875199,nan
2025-09-16T21:58:04.906843,nan
2025-09-16T21:58:09.937354,nan
2025-09-16T21:58:14.975380,nan
2025-09-16T21:58:20.009083,nan
2025-09-16T21:58:25.042457,nan
2025-09-16T21:58:30.079232,nan
2025-09-16T21:58:35.117070,nan
2025-09-16T21:58:40.148286,nan
2025-09-16T21:58:45.182133,nan
2025-09-16T21:58:50.222365,nan
2025-09-16T21:58:55.257446,nan
2025-09-16T21:59:00.286000,nan
2025-09-16T21:59:05.320302,nan
2025-09-16T21:59:10.360785,nan
2025-09-16T21:59:15.388835,nan
2025-09-16T21:59:20.425890,nan
2025-09-16T21:59:25.462742,nan
2025-09-16T21:59:30.503280,nan
2025-09-16T21:59:35.545268,nan
2025-09-16T21:59:40.581361,nan
2025-09-16T21:59:45.618157,nan
2025-09-16T21:59:50.654244,nan
2025-09-16T21:59:55.688488,nan
2025-09-16T22:00:05.765507,nan
2025-09-16T22:00:10.805816,nan
2025-09-16T22:00:15.836292,nan
2025-09-16T22:00:20.872073,nan
2025-09-16T22:00:25.904976,nan
2025-09-16T22:00:30.936506,nan
2025-09-16T22:00:35.970845,nan
2025-09-16T22:00:40.995174,nan
2025-09-16T22:00:46.034558,nan
2025-09-16T22:00:51.070803,nan
2025-09-16T22:00:56.104136,nan
2025-09-16T22:01:01.135522,nan
2025-09-16T22:01:06.165028,nan
2025-09-16T22:01:11.199275,nan
2025-09-16T22:01:16.235397,nan
2025-09-16T22:01:21.268343,nan
2025-09-16T22:01:26.302304,nan
2025-09-16T22:01:31.332811,nan
2025-09-16T22:01:36.366874,nan
2025-09-16T22:01:41.397171,nan
2025-09-16T22:01:46.432167,nan
2025-09-16T22:01:51.466672,nan
2025-09-16T22:01:56.500664,nan
2025-09-16T22:02:01.530913,nan
2025-09-16T22:02:06.565052,nan
2025-09-16T22:02:11.595287,nan
2025-09-16T22:02:16.632022,nan
2025-09-16T22:02:21.667876,nan
2025-09-16T22:02:26.690743,nan
2025-09-16T22:02:31.726910,nan
2025-09-16T22:02:36.744159,nan
2025-09-16T22:02:41.781726,nan
2025-09-16T22:02:46.804591,nan
2025-09-16T22:02:51.833462,nan
2025-09-16T22:02:56.856706,nan
2025-09-16T22:03:01.889641,nan
2025-09-16T22:03:06.918742,nan
2025-09-16T22:03:11.946306,nan
2025-09-16T22:03:16.978665,nan
2025-09-16T22:03:22.009330,nan
2025-09-16T22:03:27.042475,nan
2025-09-16T22:03:32.076635,nan
2025-09-16T22:03:37.114819,nan
2025-09-16T22:03:47.185664,nan
2025-09-16T22:03:52.221646,nan
2025-09-16T22:03:57.255656,nan
2025-09-16T22:04:02.271751,nan
2025-09-16T22:04:07.303433,nan
2025-09-16T22:04:12.334811,nan
2025-09-16T22:04:17.369150,nan
2025-09-16T22:04:22.401775,nan
2025-09-16T22:04:27.434842,nan
2025-09-16T22:04:32.469112,nan
2025-09-16T22:04:37.498586,nan
2025-09-16T22:04:42.533503,nan
2025-09-16T22:04:47.568318,nan
2025-09-16T22:04:52.603394,nan
2025-09-16T22:04:57.635453,nan
2025-09-16T22:05:02.672555,nan
2025-09-16T22:05:07.704517,nan
2025-09-16T22:05:12.733724,nan
2025-09-16T22:05:17.755925,nan
2025-09-16T22:05:22.771808,nan
2025-09-16T22:05:27.794393,nan
2025-09-16T22:05:32.817473,nan
2025-09-16T21:33:52.735067,890.7345196508348
2025-09-16T21:33:57.766833,891.0006421690181
2025-09-16T21:34:02.784961,890.4593859995695
2025-09-16T21:34:07.813568,890.6259266355063
2025-09-16T21:34:12.841821,890.7466805378726
2025-09-16T21:34:17.874878,891.2396131325224
2025-09-16T21:34:22.910757,0.0
2025-09-16T21:34:27.942345,0.0
2025-09-16T21:34:32.974000,893.0112918138532
2025-09-16T21:34:38.001159,893.3908122907992
2025-09-16T21:34:43.032061,894.3261408092949
2025-09-16T21:34:48.064265,895.2178093660109
2025-09-17T04:11:45.008596,0.0
2025-09-17T04:11:50.039567,0.0
2025-09-17T04:11:55.073381,0.0
2025-09-17T04:12:00.103294,0.0
2025-09-17T04:12:05.133738,0.0
2025-09-17T04:12:10.168599,0.0
2025-09-17T04:12:15.197509,0.0
2025-09-17T04:12:20.225610,0.0
2025-09-17T04:12:25.246244,0.0
2025-09-17T04:13:35.034559,0.0
2025-09-17T04:13:40.067273,0.0
2025-09-17T04:13:45.098549,0.0
2025-09-17T04:13:50.132653,0.0
2025-09-17T04:13:55.167462,0.0
2025-09-17T04:14:00.197943,0.0
2025-09-17T04:14:05.237667,0.0
2025-09-17T04:14:10.270867,0.0
2025-09-17T04:14:15.302602,0.0
2025-09-17T04:14:20.326416,0.0
2025-09-17T04:14:25.358761,0.0
2025-09-17T04:14:30.396170,0.0
2025-09-17T04:14:35.431474,0.0
2025-09-17T04:14:40.461862,0.0
2025-09-17T04:14:45.491953,0.0
2025-09-17T04:14:50.526599,0.0
2025-09-17T04:14:55.560253,0.0
2025-09-17T04:15:00.592931,0.0
2025-09-17T04:15:10.668530,0.0
2025-09-17T04:15:15.701685,0.0
2025-09-17T04:15:20.733894,0.0
2025-09-17T04:15:25.762042,0.0
2025-09-17T04:15:30.793836,0.0
2025-09-17T04:15:40.863559,0.0
2025-09-17T04:15:45.896807,0.0
2025-09-17T04:15:50.936980,0.0
2025-09-17T04:15:55.971082,0.0
2025-09-17T04:16:06.028444,0.0
2025-09-17T04:16:16.076442,0.0
